length,input,target
19,85 20 74 26 17 5 53 71 20 44 86 56 58 52 74 27 20 60 8,32
19,3 73 79 0 49 79 56 68 58 68 14 93 95 45 62 6 84 79 76,87
19,47 5 48 22 83 37 79 28 29 60 11 95 75 30 11 56 88 59 31,42
19,44 65 32 90 26 38 18 50 18 86 76 2 34 55 42 22 33 45 89,33
19,37 87 86 37 54 74 36 81 74 93 75 61 51 74 19 78 11 23 51,34
19,0 83 8 52 70 47 90 88 53 6 16 69 11 78 90 33 12 11 3,4
19,77 14 79 5 66 41 68 24 10 83 81 62 7 27 67 46 2 72 95,82
19,55 63 16 88 94 76 22 56 62 44 11 80 79 1 15 1 28 8 86,57
19,30 0 14 9 85 91 26 33 68 3 43 43 70 66 24 42 75 51 24,65
19,60 24 2 7 39 59 12 82 6 77 68 43 89 39 87 70 91 92 35,94
19,33 67 93 5 21 90 29 19 31 74 30 79 32 94 82 92 88 8 25,88
19,49 48 55 11 13 20 56 32 79 87 14 89 56 85 72 12 23 73 47,21
19,61 20 34 95 28 76 77 81 43 83 94 47 61 72 19 14 28 5 16,14
19,65 16 49 36 82 70 46 28 71 91 76 36 1 70 38 69 57 23 67,79
19,94 8 54 80 46 6 29 23 86 60 68 33 68 81 72 19 55 54 88,24
19,32 3 69 72 48 2 89 85 90 69 51 32 2 65 32 92 90 9 81,77
19,44 7 75 91 48 90 89 48 17 34 70 45 42 53 94 39 10 11 24,79
19,55 31 3 88 30 58 83 16 22 64 20 75 18 62 28 66 80 19 80,30
19,50 43 40 21 12 34 51 44 79 5 93 77 87 52 84 57 22 84 39,6
19,66 79 27 71 51 84 86 13 7 75 16 46 62 13 6 50 32 41 49,34
19,1 32 18 40 12 69 91 58 9 93 79 27 57 33 91 83 30 3 83,29
19,22 91 13 36 57 10 53 57 0 56 65 70 51 75 5 26 28 80 79,94
19,22 68 27 80 49 52 50 52 68 80 32 80 81 59 12 64 54 90 0,4
19,23 31 82 69 62 80 28 57 85 39 9 50 87 93 16 49 23 87 20,34
19,83 58 87 11 38 5 49 73 25 50 72 79 17 47 88 91 84 8 28,1
19,37 36 21 91 64 56 41 52 6 8 71 52 55 87 92 60 74 50 61,18
19,47 87 14 34 33 77 22 15 79 85 24 77 52 33 61 18 84 94 95,79
19,92 32 21 83 44 65 53 37 68 60 43 62 58 49 40 11 0 22 88,76
19,0 86 63 30 6 92 34 95 57 39 55 78 89 84 9 19 37 69 90,84
19,19 46 68 77 32 38 7 36 51 29 89 75 8 83 24 43 82 28 38,13
19,23 38 9 59 26 85 25 75 0 31 94 68 8 21 76 51 53 93 54,69
19,22 7 55 78 94 67 26 68 3 32 84 22 87 75 75 20 82 87 43,71
19,48 23 33 41 60 78 78 58 83 4 13 94 46 92 49 41 94 13 47,71
19,28 57 29 9 88 16 13 3 58 64 89 83 67 60 52 21 77 20 62,80
19,15 1 17 67 11 72 43 84 92 39 93 7 6 48 70 33 7 79 17,9
19,73 19 42 44 63 45 82 25 19 5 2 92 69 2 9 87 10 16 94,2
19,59 77 23 10 74 74 1 4 14 33 8 24 81 56 49 93 88 27 37,64
19,92 86 79 63 2 65 86 46 3 87 55 46 50 54 94 84 61 93 21,71
19,36 32 76 33 91 47 24 76 1 38 5 37 62 85 63 29 72 56 23,34
19,5 8 51 91 82 39 5 8 31 40 54 11 10 91 32 46 34 75 16,29
19,75 80 71 42 5 44 40 78 31 92 36 58 72 92 40 90 9 23 82,12
19,73 54 59 88 34 32 26 80 86 48 89 84 95 93 86 45 86 35 46,15
19,95 53 92 65 47 4 87 26 27 13 47 66 26 47 9 1 38 69 60,4
19,13 43 16 1 78 21 9 47 7 77 88 79 70 37 84 49 39 21 8,75
19,93 42 4 37 18 27 65 34 15 43 3 10 44 32 31 25 34 33 51,57
19,38 55 71 56 1 44 80 21 27 76 18 8 73 91 38 36 8 3 29,33
19,76 59 75 57 22 3 61 93 13 60 28 78 48 80 67 62 21 77 29,41
19,63 3 90 84 32 63 26 23 59 86 32 54 65 26 37 68 42 80 64,69
19,47 8 6 31 86 46 59 65 19 33 13 42 8 91 15 93 63 17 65,71
19,87 62 71 46 52 36 48 14 35 85 20 20 57 17 30 16 94 49 93,12
19,4 22 38 6 67 74 53 56 69 12 69 44 59 67 36 84 76 76 66,30
19,28 17 25 80 38 7 1 94 53 29 88 38 55 47 63 65 5 62 75,54
19,46 51 9 37 8 55 7 43 43 80 84 54 14 28 48 36 87 13 17,88
19,0 7 2 79 8 93 58 75 76 21 13 22 13 62 43 23 33 51 64,3
19,14 82 6 82 32 22 89 43 87 51 3 50 64 95 51 93 37 42 80,11
19,38 15 86 71 32 12 84 93 69 0 23 13 84 91 24 40 44 61 10,74
19,47 75 31 68 42 46 33 81 25 32 56 92 46 33 77 5 5 43 50,35
19,70 66 26 68 44 51 65 75 15 65 91 73 64 35 11 63 39 95 8,8
19,60 37 52 79 18 8 43 65 52 74 16 36 31 25 19 37 50 7 21,26
19,78 21 0 61 79 10 1 12 12 57 84 82 1 76 46 35 92 24 35,90
19,55 2 82 67 44 40 63 54 87 29 63 18 28 39 81 86 50 2 3,33
19,90 31 53 53 56 28 33 89 77 64 53 91 83 32 55 15 45 23 69,28
19,26 55 86 36 73 20 94 70 68 80 72 55 67 14 14 48 17 83 54,52
19,26 25 95 32 34 34 0 30 58 87 91 11 39 91 71 33 8 57 87,1
19,91 25 95 51 70 24 91 81 31 72 82 84 40 9 30 30 44 85 13,32
19,65 95 67 36 74 14 5 57 68 28 36 74 49 14 7 43 14 22 32,28
19,54 16 45 2 83 49 35 26 56 42 11 42 23 4 43 8 46 30 4,87
19,66 55 24 74 83 43 40 82 55 71 95 28 80 51 49 81 71 19 60,95
19,56 74 36 58 75 70 30 27 91 85 17 32 7 64 11 31 27 64 17,76
19,5 26 29 74 34 23 87 36 10 78 36 45 34 17 34 6 3 27 70,86
19,1 36 23 36 91 22 5 5 87 18 2 50 94 28 43 61 46 21 23,52
19,88 44 21 21 28 17 52 26 12 24 10 36 57 15 81 15 79 27 6,27
19,20 38 18 71 80 49 46 28 79 2 9 8 37 87 31 55 78 60 81,29
19,18 81 0 38 60 73 94 25 14 46 73 61 24 86 6 54 12 3 77,1
19,17 7 85 88 88 4 0 81 70 70 56 54 32 76 26 32 71 42 87,26
19,6 39 12 9 23 77 14 46 75 95 21 30 78 60 27 74 33 20 1,20
19,88 38 88 18 92 74 1 79 35 45 67 23 64 15 79 46 56 54 87,13
19,53 0 74 30 56 48 62 7 76 49 12 59 87 45 53 20 65 42 83,69
19,93 68 87 3 39 4 61 53 52 42 90 94 22 41 85 25 45 53 20,93
19,7 88 22 63 13 0 94 80 49 87 53 11 94 84 41 89 11 36 10,76
19,20 26 43 56 87 9 9 58 49 70 35 92 67 54 88 31 63 2 66,57
19,69 93 31 53 76 92 65 19 85 53 57 53 23 62 1 90 67 82 6,57
19,44 79 9 56 5 42 51 71 39 44 74 67 20 12 13 2 45 21 5,31
19,64 66 88 89 59 8 73 86 30 43 52 73 36 53 49 56 42 84 52,87
19,68 54 41 16 86 81 24 51 66 50 41 44 48 73 58 82 49 77 51,32
19,64 84 92 92 43 59 59 42 85 69 0 43 29 69 38 8 79 84 10,37
19,85 85 5 44 71 36 77 65 61 33 46 89 30 22 46 47 93 92 4,67
19,92 44 10 79 10 91 11 85 27 20 69 75 44 81 57 55 27 26 9,76
19,88 59 63 22 49 70 95 69 7 27 49 66 7 27 80 62 72 7 3,42
19,56 17 65 70 77 67 12 87 43 15 19 51 85 16 28 82 23 67 95,3
19,53 12 1 17 67 12 73 88 44 92 60 70 15 30 43 29 88 49 21,88
19,44 27 29 83 45 23 80 2 79 81 50 58 17 88 62 73 60 6 54,37
19,50 61 34 85 91 88 57 13 58 60 18 87 40 26 72 63 78 84 37,38
19,84 62 26 91 87 84 40 77 10 10 90 57 22 78 44 0 78 44 89,93
19,55 66 69 68 47 66 69 4 20 68 48 0 85 74 79 77 44 47 79,57
19,47 1 16 22 87 91 39 15 56 91 66 8 18 9 35 90 64 35 25,67
19,72 87 95 68 58 47 54 94 67 85 64 68 89 36 18 24 45 84 72,67
19,79 70 0 2 2 22 52 2 13 9 93 69 6 70 6 13 21 31 40,48
19,12 70 82 78 10 95 88 49 9 59 26 51 11 34 64 22 9 33 12,58
19,0 62 73 10 46 93 4 87 78 59 35 24 53 59 35 7 35 36 84,24
19,15 18 90 27 15 78 57 2 50 81 58 80 44 70 17 22 41 7 2,2
19,65 66 49 5 45 38 90 8 67 40 83 13 78 35 57 52 80 38 20,37
19,87 46 70 36 82 10 18 11 76 4 74 70 95 14 11 68 65 33 23,25
19,25 75 8 7 78 71 30 4 72 92 78 73 21 95 48 3 11 90 50,11
19,63 77 82 67 64 84 43 6 65 74 88 56 95 59 5 33 11 44 3,75
19,61 60 16 93 35 39 56 34 37 76 50 26 30 53 80 93 66 88 12,81
19,80 47 61 16 45 0 10 54 52 25 5 44 20 69 73 35 16 26 65,55
19,13 1 23 51 22 64 81 81 90 22 23 15 60 55 44 53 64 8 12,66
19,89 50 19 91 29 32 63 60 87 69 86 92 2 50 22 87 89 53 17,59
19,72 8 41 38 38 28 0 88 41 39 1 84 94 70 29 6 92 49 90,48
19,34 84 80 61 5 56 64 44 4 31 22 93 87 36 26 73 9 27 65,73
19,24 27 14 75 70 12 13 36 5 59 79 76 40 30 31 28 27 20 50,28
19,93 84 65 44 80 68 80 62 69 22 95 53 4 77 7 10 48 31 1,65
19,67 33 85 6 41 59 26 37 73 76 35 10 72 53 87 47 92 30 24,49
19,66 59 37 41 27 69 54 3 83 92 77 72 55 37 44 82 29 61 57,93
19,75 78 39 34 54 50 72 45 40 53 75 27 75 3 30 85 26 55 17,29
19,43 89 10 61 88 45 1 55 64 60 51 52 79 11 67 34 26 29 92,33
19,48 23 14 75 72 82 72 87 60 80 42 50 10 55 1 1 31 33 22,42
19,14 32 70 53 44 89 20 79 79 82 25 51 27 20 25 22 51 33 2,6
19,48 20 41 41 75 13 49 30 51 10 6 16 34 85 88 7 5 6 47,4
19,52 56 37 3 82 83 76 76 29 31 88 26 38 11 9 26 83 16 55,45
19,59 64 50 22 86 92 10 47 71 58 4 66 40 56 18 79 77 24 0,79
19,42 31 86 46 83 0 88 75 94 84 13 1 60 86 3 0 19 82 61,78
19,6 23 44 11 21 67 10 23 90 8 46 93 51 76 90 68 21 31 81,84
19,82 50 58 14 17 3 85 81 91 3 51 10 83 83 8 93 92 48 73,33
19,54 42 40 18 33 91 52 73 9 43 34 72 62 27 75 15 50 62 90,18
19,37 36 21 40 2 8 73 93 80 22 91 34 40 46 6 81 81 85 12,40
19,52 91 58 48 89 59 32 54 89 87 56 35 57 18 33 55 27 4 76,52
19,33 42 90 32 27 3 31 14 70 56 5 14 61 92 77 64 51 44 33,95
19,43 30 73 84 4 2 48 16 67 35 57 39 45 45 57 26 69 7 24,91
19,94 80 35 81 80 46 11 22 82 81 84 2 64 8 90 67 13 4 56,72
19,81 23 43 90 20 85 55 53 94 81 57 29 83 84 22 3 76 89 20,12
19,59 3 26 53 33 27 59 20 92 90 42 70 49 31 20 20 25 67 28,34
19,6 10 62 64 11 33 28 61 49 43 46 88 65 6 49 34 24 12 51,86
19,61 88 83 71 73 55 71 50 86 1 81 95 37 59 20 21 92 26 79,37
19,35 40 93 7 8 67 14 32 80 51 40 78 70 10 55 54 79 64 40,37
19,2 66 84 40 84 15 61 58 40 23 75 45 0 43 74 10 58 52 25,71
19,30 94 65 27 90 14 72 69 32 92 52 43 70 34 33 67 93 93 79,73
19,3 23 29 19 36 45 79 1 43 38 11 58 32 82 18 34 48 60 46,49
19,92 77 78 78 64 42 27 36 6 0 18 85 60 64 50 32 91 50 87,69
19,64 17 64 93 34 57 47 75 39 42 47 69 51 55 57 65 26 1 78,49
19,82 76 65 94 88 40 61 8 5 78 61 83 89 64 17 50 40 47 71,11
19,7 81 34 48 38 47 67 10 53 53 57 42 72 44 73 91 49 76 32,50
19,75 85 17 72 5 84 12 83 24 18 21 95 27 33 25 1 13 79 62,23
19,24 44 61 60 29 7 65 38 47 94 52 84 38 77 82 65 69 62 30,52
19,24 65 30 60 93 3 84 59 62 47 68 40 49 57 28 57 13 86 67,92
19,78 41 33 34 39 64 28 12 72 77 56 10 31 27 18 94 28 80 57,23
19,45 28 75 91 50 72 91 34 9 82 95 47 36 88 86 42 92 66 30,75
19,19 45 72 32 81 51 17 42 74 91 83 16 33 59 22 80 73 20 66,92
19,25 38 52 74 68 37 68 66 29 91 68 87 65 95 35 85 54 73 16,38
19,88 1 4 70 43 19 57 27 87 63 73 56 90 31 51 9 79 46 65,43
19,28 92 36 50 12 34 92 90 65 24 2 45 55 84 81 10 80 61 29,50
19,95 48 77 34 89 73 38 61 62 29 35 2 90 52 41 26 20 36 19,27
19,86 10 16 85 67 90 55 51 20 80 61 55 60 73 20 68 5 40 61,83
19,48 92 91 41 78 14 67 66 75 3 86 58 3 54 62 68 28 93 41,0
19,4 92 26 68 34 81 82 53 83 64 76 25 38 31 43 85 2 16 26,41
19,63 14 32 76 25 15 86 14 22 50 66 70 30 28 35 83 76 6 54,17
19,33 17 91 17 38 4 62 55 83 36 53 21 59 2 75 74 77 26 55,66
19,32 8 82 24 3 47 57 71 59 37 32 62 37 57 94 90 24 88 20,44
19,64 19 68 80 1 56 28 93 85 27 31 58 0 0 2 38 69 66 0,5
19,86 89 68 71 77 28 62 48 39 19 91 92 50 17 52 52 25 84 0,78
19,65 14 31 7 35 74 30 38 55 67 12 56 62 33 42 41 91 89 73,15
19,58 1 89 6 58 33 90 78 76 11 93 35 40 66 7 28 20 89 64,62
19,80 73 71 44 90 30 2 0 81 79 15 73 80 52 49 8 8 1 88,60
19,84 83 9 86 39 94 68 80 10 25 90 70 81 51 82 5 61 38 95,71
19,49 65 4 92 30 91 10 36 48 22 49 29 24 24 3 39 42 68 34,95
19,46 37 78 19 81 63 84 46 49 88 31 87 30 64 36 17 19 92 57,80
19,69 60 8 95 14 23 35 82 26 29 81 82 27 39 95 90 26 26 9,60
19,71 77 23 72 82 37 1 54 16 11 5 49 42 80 61 54 88 0 12,63
19,40 59 46 22 63 53 37 76 92 15 39 35 76 4 38 5 30 75 62,51
19,5 57 7 61 23 94 42 35 79 19 26 23 11 71 53 46 71 34 68,29
19,29 37 34 82 82 48 28 80 29 48 92 90 83 5 84 55 36 57 91,18
19,22 48 93 5 45 2 51 17 0 21 24 57 88 91 66 82 91 2 64,77
19,9 70 76 46 67 76 68 13 61 60 30 3 66 8 92 70 7 34 0,76
19,89 21 18 71 49 29 23 16 61 27 40 87 15 77 29 73 84 21 48,34
19,70 72 93 12 85 81 33 19 60 3 25 23 81 60 65 84 32 42 0,4
19,41 69 65 21 20 63 37 47 1 2 33 58 22 22 73 90 79 5 24,12
19,55 16 33 49 66 56 20 8 8 4 10 76 2 15 50 51 85 35 46,1
19,81 18 93 86 39 30 3 72 1 79 23 2 69 61 12 6 55 12 43,33
19,22 23 59 35 78 32 38 62 4 57 52 54 94 4 63 5 6 30 28,42
19,89 67 88 44 9 14 86 16 66 95 21 37 51 54 79 90 10 87 5,56
19,88 81 58 76 87 10 15 15 14 62 68 68 35 2 32 17 84 25 73,54
19,35 31 90 4 54 70 2 47 92 53 21 12 95 55 31 46 40 9 91,50
19,87 58 75 41 77 65 40 54 19 7 84 69 28 35 49 3 13 22 94,92
19,77 21 83 31 87 51 4 35 35 90 88 2 36 51 47 38 74 5 66,73
19,6 64 19 8 75 4 87 3 10 21 40 67 6 5 58 9 17 39 1,39
19,8 58 36 49 23 13 45 17 3 69 20 32 29 10 35 68 89 54 19,77
19,78 94 39 14 18 6 85 77 19 90 9 41 40 25 56 11 25 32 78,37
19,58 5 7 80 40 70 80 20 29 13 83 67 21 72 72 44 7 29 17,62
19,71 86 23 0 28 52 12 31 20 54 44 78 47 38 10 4 16 0 73,31
19,49 8 95 90 41 3 10 51 91 89 73 72 66 95 87 41 73 3 3,20
19,50 49 91 67 94 17 28 74 59 30 90 30 93 78 75 65 23 70 26,77
19,47 0 85 73 51 70 7 14 41 19 63 2 31 95 18 17 51 38 75,25
19,5 79 37 2 43 43 4 39 38 17 26 43 91 70 48 43 51 8 13,24
19,58 9 88 3 91 87 28 58 4 63 75 25 4 58 24 42 81 12 60,10
19,27 0 12 13 40 51 49 47 55 94 91 21 15 89 17 34 26 2 74,81
19,34 21 19 25 55 20 32 18 33 87 23 56 93 24 34 66 61 37 5,35
19,80 7 33 62 80 46 74 16 34 36 78 55 29 26 38 11 86 94 47,48
19,85 42 56 79 57 2 46 54 63 73 87 78 38 9 68 64 81 37 51,74
19,60 58 42 28 94 86 30 45 32 72 45 57 49 56 44 24 26 86 12,6
19,11 37 39 23 17 35 25 49 37 24 94 89 75 18 52 37 44 79 69,46
19,25 2 92 89 30 15 80 8 0 35 62 23 9 52 23 8 82 36 37,16
19,40 41 92 30 80 14 68 21 78 45 80 75 17 2 8 62 15 64 8,40
19,26 13 25 34 17 1 54 48 47 32 90 63 44 74 73 30 53 73 88,73
19,41 80 6 15 87 20 78 19 59 73 76 71 59 37 15 50 44 57 9,20
19,14 88 45 41 7 88 14 80 7 18 90 64 25 34 8 69 74 22 8,12
19,92 71 65 22 62 16 21 40 10 51 40 27 15 4 69 27 79 81 22,90
19,80 44 70 28 45 44 63 33 49 41 47 68 12 25 8 17 16 87 94,19
19,36 44 37 93 4 10 39 55 74 43 77 83 71 91 54 15 59 25 74,60
19,8 86 80 48 23 27 65 45 46 88 72 36 75 26 54 49 21 10 11,90
19,46 55 77 48 8 68 55 78 70 22 53 1 4 85 76 83 49 43 89,90
19,25 74 54 25 19 33 40 87 22 47 58 17 54 21 72 1 69 51 78,35
19,0 23 24 30 24 89 11 15 58 40 28 94 46 29 3 66 50 78 18,54
19,30 13 47 95 23 61 21 49 28 15 64 37 58 91 49 42 22 27 59,87
19,3 40 40 68 52 76 73 55 30 38 39 79 67 21 29 41 45 15 73,88
19,42 48 79 13 8 35 48 28 56 51 18 3 25 91 68 6 34 11 19,31
19,39 39 30 45 2 32 1 19 24 26 5 48 70 31 79 67 29 32 0,62
19,64 5 49 22 67 57 0 8 37 90 58 54 9 78 56 65 40 47 12,26
19,59 68 10 55 27 65 72 29 35 24 43 64 24 90 46 93 64 22 7,13
19,93 60 4 86 51 62 16 12 10 52 92 3 55 66 56 24 12 46 43,67
19,62 82 53 84 29 7 82 62 8 83 48 73 4 48 44 55 32 39 13,92
19,27 12 56 8 17 66 63 37 32 79 4 15 95 69 38 74 36 27 11,54
19,50 65 56 57 44 12 74 48 71 51 71 72 57 25 64 34 45 58 0,10
19,39 93 46 18 50 41 63 6 34 72 15 30 49 54 53 18 36 46 91,66
19,31 57 84 92 27 38 71 85 77 67 0 79 32 26 81 91 58 37 76,33
19,9 30 95 16 28 1 49 20 54 20 94 54 25 32 15 35 75 34 54,28
19,80 42 89 58 40 80 31 74 7 51 48 65 3 12 59 78 6 49 62,30
19,64 35 52 65 21 62 21 64 21 79 76 9 28 40 58 73 92 37 83,36
19,77 14 15 2 40 36 4 64 72 40 46 35 77 23 67 73 75 93 11,20
19,60 76 44 51 46 19 52 42 75 60 45 74 83 66 59 67 40 4 72,95
19,47 13 73 31 67 12 26 20 39 35 59 89 32 91 12 50 1 9 41,87
19,89 92 67 83 59 71 73 22 46 35 54 45 85 0 13 39 29 42 50,10
19,84 55 50 68 7 45 28 37 10 64 9 87 2 87 35 58 9 3 94,8
19,93 53 14 22 12 10 18 93 62 35 24 20 74 78 23 43 13 0 62,65
19,23 19 28 10 80 1 3 20 7 77 30 78 85 47 76 41 93 0 55,53
19,20 59 80 3 78 70 91 26 49 42 5 40 59 39 19 83 43 44 26,64
19,40 26 0 48 1 39 59 12 21 79 17 43 14 0 50 7 95 33 14,22
19,88 13 2 19 29 11 67 50 89 55 95 52 93 86 79 43 35 78 31,55
19,20 27 8 33 12 8 63 14 6 84 61 60 58 49 71 47 79 80 95,51
19,74 81 16 41 79 21 19 77 9 38 59 17 31 20 92 8 95 67 86,86
19,64 62 47 25 64 95 6 77 22 46 7 3 44 68 70 73 9 46 62,34
19,71 0 18 18 57 38 76 8 16 20 38 87 91 42 9 25 23 8 94,55
19,61 19 48 15 15 39 25 62 68 1 91 30 30 53 93 87 64 19 53,73
19,20 76 70 0 10 44 6 44 11 35 12 19 74 36 48 48 65 21 63,82
19,92 23 75 54 15 64 24 53 17 59 86 73 82 82 45 58 42 94 75,57
19,93 62 48 28 74 76 10 59 70 50 17 32 74 22 67 88 17 70 47,76
19,41 6 91 85 56 64 9 55 91 89 49 48 14 87 69 59 8 10 69,56
19,35 17 46 65 8 41 29 16 16 87 61 18 2 54 91 14 57 44 32,17
19,19 65 48 70 24 77 35 2 91 51 62 23 71 43 26 60 0 40 51,34
19,22 80 20 29 67 90 17 26 77 65 7 26 6 13 52 65 56 11 11,20
19,78 24 33 72 26 33 91 52 63 36 89 50 40 62 3 74 19 51 17,21
19,46 79 23 10 25 80 35 17 51 55 85 38 26 47 43 51 25 59 40,71
19,21 59 84 58 51 20 67 10 19 73 7 39 19 95 22 4 74 22 34,42
19,14 76 0 14 57 71 81 91 42 56 66 5 27 34 63 14 35 78 21,1
19,61 95 24 30 36 3 42 51 79 59 43 92 84 90 79 93 20 85 33,7
19,94 68 70 61 22 92 16 49 95 92 65 46 61 89 80 53 37 48 69,39
19,59 41 32 60 94 56 13 6 69 63 80 33 23 46 34 60 8 77 56,14
19,86 57 71 38 52 24 19 52 54 48 81 62 39 9 61 62 95 20 31,37
19,92 45 63 19 62 43 60 40 89 29 65 83 22 12 79 15 88 27 79,32
19,4 90 26 10 38 24 21 44 4 74 55 18 76 91 74 43 35 40 90,89
19,5 49 87 87 5 74 65 65 62 77 37 65 81 52 94 93 20 37 85,76
19,57 7 61 23 55 6 36 21 91 50 80 66 70 89 47 41 89 43 67,11
19,95 70 65 10 55 26 49 86 5 1 71 25 88 38 22 29 69 14 77,19
19,38 4 85 18 11 21 43 35 35 11 8 17 83 85 30 46 67 54 53,72
19,21 23 29 60 1 75 58 44 93 30 56 73 90 31 4 57 27 80 67,31
19,80 82 52 9 27 90 8 8 87 27 66 16 75 55 15 85 58 1 20,21
19,71 74 85 20 21 58 1 42 16 70 88 67 91 70 67 53 3 66 27,42
19,9 2 42 74 11 5 12 14 20 38 55 71 59 14 63 94 12 34 94,79
19,56 75 43 86 72 85 3 42 60 47 7 46 23 52 35 0 60 36 0,8
19,52 22 31 84 82 30 63 21 82 80 81 29 45 66 31 3 92 67 57,10
19,18 80 77 52 5 81 57 5 82 46 89 77 92 76 75 16 13 68 29,74
19,14 16 47 44 50 34 32 69 36 63 31 30 16 40 34 81 9 63 89,58
19,77 65 91 42 35 56 87 40 51 87 18 78 46 52 17 23 11 13 55,48
19,90 35 89 8 48 76 15 78 65 51 12 35 89 28 70 56 37 76 4,34
19,5 49 39 23 19 17 12 25 86 15 52 40 14 23 77 24 84 38 45,23
19,4 23 91 20 82 39 15 5 84 38 80 32 35 74 68 81 42 53 24,38
19,5 3 95 78 49 23 55 76 36 59 84 20 48 5 29 84 4 92 91,8
19,5 46 25 94 4 43 87 58 56 67 79 92 7 16 15 14 25 23 46,66
19,39 21 17 81 11 13 47 7 73 25 3 27 37 16 34 21 44 89 4,9
19,32 37 30 52 0 48 29 68 73 60 12 31 64 21 62 23 65 24 75,50
19,30 55 16 87 83 94 94 66 34 87 55 18 36 26 79 94 0 29 94,13
19,7 24 95 67 29 24 32 32 6 57 1 26 76 80 26 94 12 9 55,68
19,69 83 76 53 59 75 2 62 55 29 75 24 6 11 55 76 94 17 6,43
19,22 78 32 85 61 70 91 31 40 61 81 11 30 85 92 91 23 52 79,95
19,89 91 13 77 49 87 71 7 36 56 19 0 68 63 45 81 22 49 42,45
19,73 25 5 94 13 49 65 12 77 6 51 20 35 5 52 82 18 47 24,49
19,60 70 63 86 54 32 1 5 47 10 58 50 7 1 52 32 7 27 38,36
19,74 43 61 40 16 84 80 45 18 46 79 85 64 58 57 58 85 93 9,83
19,44 19 52 91 35 30 86 88 78 25 94 77 79 73 2 40 38 35 21,27
19,37 89 18 7 68 42 91 22 83 65 76 31 72 0 8 89 19 27 31,75
19,37 28 25 60 67 39 52 83 30 77 7 43 27 71 21 29 72 74 59,81
19,77 41 29 74 44 53 88 32 83 50 52 20 23 79 9 70 93 12 38,79
19,23 22 50 48 57 65 16 45 52 81 52 62 87 16 10 23 37 29 40,51
19,70 15 16 46 77 92 48 58 7 22 2 94 39 16 61 70 35 70 90,48
19,71 42 75 49 81 45 18 29 61 88 24 8 7 20 21 68 65 17 3,12
19,87 79 43 89 85 72 85 65 16 38 91 56 2 67 69 67 82 83 5,25
19,89 7 65 47 27 66 90 16 21 5 57 36 93 65 16 10 45 22 63,48
19,51 88 80 65 7 63 38 40 48 62 86 83 76 40 85 73 19 58 34,84
19,8 28 75 8 88 89 20 32 89 78 8 46 63 6 15 35 70 9 39,78
19,93 57 36 91 5 86 85 45 40 53 35 88 35 22 56 24 51 63 34,95
19,25 42 15 70 65 66 72 23 8 18 84 59 6 65 26 1 31 41 55,0
19,44 83 32 94 34 69 24 77 73 91 79 5 63 52 29 95 83 45 93,77
19,50 29 95 70 9 50 26 55 78 52 45 7 78 23 95 25 18 70 25,76
19,62 87 70 20 33 26 92 9 15 35 69 82 60 26 40 73 52 76 53,8
19,20 20 88 19 80 16 53 89 65 21 72 38 72 30 18 5 63 51 53,73
19,64 17 68 89 75 46 92 5 67 4 30 46 95 37 40 22 79 52 93,37
19,91 24 83 23 93 24 44 1 91 85 95 28 55 55 8 4 3 40 21,64
19,53 24 82 54 70 93 78 9 41 23 33 66 75 59 47 13 65 73 63,1
19,71 29 16 87 19 76 86 62 68 32 11 66 12 69 5 68 19 43 39,30
19,3 85 6 69 29 50 63 37 15 55 79 52 79 26 30 26 5 4 79,60
19,67 17 94 7 24 64 30 79 8 37 15 84 59 95 93 13 32 37 26,77
19,74 54 0 53 88 65 14 1 2 49 76 60 47 69 6 7 36 45 5,39
19,62 61 60 29 89 71 87 29 10 19 69 30 52 82 61 89 44 10 1,79
19,13 60 44 77 88 77 19 94 53 71 6 47 9 88 29 21 19 84 81,92
19,15 6 83 11 24 95 1 55 48 32 89 65 62 10 57 66 43 61 66,45
19,52 64 33 21 10 83 32 95 59 16 27 68 79 10 21 93 23 84 38,72
19,71 7 31 91 83 8 5 62 66 41 57 3 67 53 47 2 63 54 92,91
19,49 38 44 32 88 77 88 72 19 92 37 23 8 87 2 37 71 24 48,68
19,86 67 24 24 1 57 53 80 21 95 67 6 90 37 13 41 7 45 95,21
19,64 12 18 44 63 91 62 39 16 48 58 84 47 90 56 23 37 34 48,18
19,43 40 24 31 46 89 83 43 73 9 45 29 84 77 59 61 77 13 61,11
19,51 30 14 23 7 88 29 52 66 82 1 79 82 43 17 90 39 26 67,62
19,55 39 37 39 31 89 47 61 85 92 43 37 77 83 50 33 76 26 59,3
19,91 29 75 11 81 68 28 54 30 10 61 66 84 84 89 83 75 75 74,28
19,57 56 11 75 39 38 84 55 91 59 24 34 89 36 50 61 86 45 25,91
19,12 60 72 28 15 48 46 22 28 42 29 64 61 79 17 55 83 9 27,33
19,56 64 29 72 63 71 21 78 60 36 95 15 30 87 92 40 59 25 6,31
19,16 41 2 54 92 13 94 67 73 39 52 48 86 69 70 90 12 85 57,56
19,57 60 38 59 51 62 52 17 13 15 36 31 43 26 29 5 14 7 58,93
19,69 77 82 20 8 43 24 25 6 14 53 62 8 35 53 43 7 54 7,82
19,39 44 40 26 67 5 50 16 22 17 76 13 5 81 15 75 16 75 49,15
19,95 41 50 13 59 94 43 79 12 34 28 83 69 55 93 72 6 83 66,59
19,1 21 10 13 76 13 4 48 44 12 31 21 95 80 88 27 54 81 62,37
